run_id,test_loss,test_acc,left_out,learning_rate,weight_decay,model_type,train_seed,num_epochs,beta,FPR,TPR,Threshold,auroc
1677344508417456,0.0074059830180236265,0.9017857142857144,A12,0.0001,0.0,flat,2,300,100.0,"[0.         0.         0.         0.         0.00446429 0.00446429
 0.00446429 0.00892857 0.00892857 0.01339286 0.01339286 0.01785714
 0.01785714 0.02232143 0.03125    0.03125    0.03571429 0.03571429
 0.04017857 0.04017857 0.04464286 0.04464286 0.04910714 0.04910714
 0.05357143 0.05357143 0.05803571 0.05803571 0.0625     0.0625
 0.0625     0.07142857 0.07142857 0.08035714 0.08035714 0.08928571
 0.08928571 0.09375    0.09375    0.11607143 0.11607143 0.14732143
 0.14732143 0.15625    0.15625    0.16517857 0.16517857 0.16964286
 0.16964286 0.17410714 0.17410714 0.19196429 0.19196429 0.23660714
 0.23660714 0.26339286 0.26339286 0.29017857 0.29017857 0.34375
 0.34375    0.41071429 0.41964286 0.47321429 0.47321429 0.5
 0.5        0.65178571 0.66071429 1.        ]","[0.         0.01333333 0.02666667 0.05333333 0.05333333 0.08
 0.09333333 0.09333333 0.22666667 0.22666667 0.26666667 0.26666667
 0.30666667 0.30666667 0.30666667 0.32       0.32       0.34666667
 0.34666667 0.37333333 0.37333333 0.41333333 0.41333333 0.44
 0.44       0.49333333 0.49333333 0.54666667 0.54666667 0.57333333
 0.61333333 0.61333333 0.62666667 0.62666667 0.69333333 0.69333333
 0.72       0.72       0.74666667 0.74666667 0.77333333 0.77333333
 0.8        0.8        0.82666667 0.82666667 0.84       0.84
 0.85333333 0.85333333 0.89333333 0.89333333 0.90666667 0.90666667
 0.93333333 0.93333333 0.94666667 0.94666667 0.96       0.96
 0.97333333 0.97333333 0.97333333 0.97333333 0.98666667 0.98666667
 1.         1.         1.         1.        ]","[3.56098247 2.56098247 2.56078649 2.56056666 2.56048584 2.56046844
 2.56017327 2.5601058  2.55979919 2.55979776 2.55972576 2.55971551
 2.55964875 2.55963922 2.55963492 2.55962944 2.55962133 2.55959463
 2.55957985 2.55951858 2.55951285 2.55945611 2.55943441 2.55940723
 2.55940318 2.55934262 2.55933547 2.55925655 2.5592382  2.55919218
 2.55908108 2.55904126 2.5590179  2.5590024  2.55890679 2.55886865
 2.55882311 2.55882168 2.55881    2.55871868 2.55869794 2.558532
 2.55852604 2.55849338 2.55838728 2.55832863 2.55832291 2.55829859
 2.55827165 2.55822515 2.55817795 2.55798626 2.55789804 2.55750751
 2.55750632 2.55732632 2.55727696 2.55714869 2.55706334 2.55675459
 2.55675364 2.5563159  2.55620694 2.55591393 2.55590916 2.55575538
 2.55573845 2.55445457 2.55441523 2.5484066 ]",0.9141071428571428
1677344508402958,0.007799788777317318,0.8794642857142857,A12,0.0001,0.0,flat,3,300,100.0,"[0.         0.00446429 0.00446429 0.00446429 0.01339286 0.01339286
 0.01785714 0.01785714 0.02232143 0.02232143 0.02232143 0.02232143
 0.02678571 0.02678571 0.04464286 0.04464286 0.04910714 0.04910714
 0.04910714 0.05357143 0.05357143 0.05803571 0.05803571 0.0625
 0.0625     0.0625     0.0625     0.06696429 0.06696429 0.07589286
 0.07589286 0.08035714 0.08035714 0.08928571 0.08928571 0.09375
 0.09375    0.10267857 0.10267857 0.10714286 0.10714286 0.11160714
 0.11160714 0.12053571 0.12053571 0.12946429 0.12946429 0.14285714
 0.14285714 0.18303571 0.18303571 0.19642857 0.19642857 0.20089286
 0.20089286 0.20535714 0.20535714 0.20982143 0.20982143 0.21875
 0.21875    0.22767857 0.22767857 0.26339286 0.26339286 0.61607143
 0.625      0.875      0.88392857 1.        ]","[0.         0.         0.02666667 0.09333333 0.09333333 0.12
 0.12       0.14666667 0.14666667 0.18666667 0.21333333 0.34666667
 0.34666667 0.36       0.36       0.37333333 0.37333333 0.4
 0.42666667 0.42666667 0.44       0.44       0.45333333 0.45333333
 0.49333333 0.52       0.53333333 0.53333333 0.6        0.6
 0.61333333 0.61333333 0.68       0.68       0.69333333 0.69333333
 0.72       0.72       0.74666667 0.74666667 0.76       0.76
 0.77333333 0.77333333 0.81333333 0.81333333 0.82666667 0.82666667
 0.84       0.84       0.85333333 0.85333333 0.86666667 0.86666667
 0.88       0.88       0.93333333 0.93333333 0.94666667 0.94666667
 0.96       0.96       0.97333333 0.97333333 1.         1.
 1.         1.         1.         1.        ]","[3.56109858 2.56109858 2.56075239 2.56043839 2.56031489 2.56027293
 2.56023788 2.56019497 2.56018949 2.55992818 2.55991364 2.55968547
 2.55968499 2.55967474 2.55950212 2.55945325 2.55944681 2.55943966
 2.55941224 2.55938363 2.55937934 2.55936742 2.55936313 2.55936003
 2.55934238 2.55933642 2.55922198 2.55917621 2.55900621 2.55894208
 2.55891919 2.55883002 2.55857563 2.55851269 2.55848861 2.5584867
 2.55842018 2.55839872 2.55836105 2.558357   2.55835581 2.55835295
 2.55833006 2.55828953 2.55820251 2.55815697 2.55814815 2.5580821
 2.55806732 2.55774426 2.55773711 2.55767655 2.55758071 2.55756974
 2.55752397 2.55748916 2.55729818 2.55729413 2.55727673 2.55723166
 2.55722952 2.55717897 2.55716038 2.55678773 2.55671573 2.5547297
 2.55463171 2.55266476 2.55259228 2.54995203]",0.9211309523809524
1677344508409552,0.006685615916337285,0.8883928571428571,A12,0.0001,0.0,flat,4,300,100.0,"[0.         0.00446429 0.01339286 0.01339286 0.01339286 0.01339286
 0.01339286 0.01785714 0.01785714 0.02678571 0.02678571 0.03125
 0.03125    0.03571429 0.03571429 0.04464286 0.04464286 0.05357143
 0.05357143 0.0625     0.0625     0.07142857 0.07142857 0.07589286
 0.07589286 0.08035714 0.08035714 0.08928571 0.08928571 0.09375
 0.09375    0.09821429 0.09821429 0.09821429 0.11160714 0.11160714
 0.125      0.125      0.12946429 0.12946429 0.13392857 0.13392857
 0.13839286 0.13839286 0.14285714 0.14285714 0.16964286 0.16964286
 0.19642857 0.19642857 0.20089286 0.20089286 0.20982143 0.20982143
 0.23214286 0.23214286 0.24107143 0.24107143 0.24553571 0.24553571
 0.25892857 0.25892857 0.35714286 0.35714286 0.35714286 0.41071429
 0.41071429 0.84375    0.85267857 1.        ]","[0.         0.         0.         0.08       0.10666667 0.14666667
 0.17333333 0.17333333 0.21333333 0.21333333 0.32       0.32
 0.38666667 0.38666667 0.42666667 0.42666667 0.45333333 0.45333333
 0.46666667 0.46666667 0.48       0.48       0.49333333 0.49333333
 0.52       0.52       0.53333333 0.53333333 0.57333333 0.57333333
 0.58666667 0.6        0.62666667 0.65333333 0.65333333 0.66666667
 0.66666667 0.69333333 0.69333333 0.72       0.72       0.73333333
 0.73333333 0.74666667 0.74666667 0.77333333 0.77333333 0.78666667
 0.78666667 0.8        0.8        0.84       0.84       0.88
 0.88       0.89333333 0.89333333 0.90666667 0.90666667 0.93333333
 0.93333333 0.94666667 0.94666667 0.97333333 0.98666667 0.98666667
 1.         1.         1.         1.        ]","[3.56079292 2.56079292 2.56052899 2.55979586 2.55974627 2.55966806
 2.55957198 2.55955911 2.55942869 2.55929899 2.55918169 2.55916166
 2.55904508 2.55904269 2.55898523 2.55889702 2.55886078 2.55882907
 2.55882359 2.55879259 2.55878496 2.55875969 2.55875683 2.55875444
 2.55873251 2.55870342 2.55870271 2.55867124 2.55862951 2.55862403
 2.55861735 2.55860853 2.55859995 2.55858612 2.55846262 2.55842781
 2.55835795 2.5583334  2.55833244 2.55830979 2.55829811 2.55827832
 2.55827546 2.5582664  2.55826497 2.55817342 2.55802155 2.55799985
 2.55790615 2.55789375 2.5578928  2.55780864 2.55777645 2.55773163
 2.55758572 2.55756593 2.55747652 2.55746341 2.55745649 2.55740571
 2.55732489 2.55732393 2.55663133 2.55663037 2.55661535 2.55638027
 2.55637741 2.55395532 2.55393147 2.55155635]",0.899375
1677340321092003,0.40197987700795984,0.8794642857142857,A12,0.0001,0.0,hier,3,300,10.0,"[0.         0.         0.         0.00446429 0.00446429 0.00892857
 0.00892857 0.00892857 0.01785714 0.01785714 0.01785714 0.02678571
 0.02678571 0.04017857 0.04017857 0.04910714 0.04910714 0.05357143
 0.05357143 0.05803571 0.05803571 0.0625     0.0625     0.07589286
 0.07589286 0.08035714 0.08035714 0.08035714 0.08482143 0.08482143
 0.08928571 0.08928571 0.09375    0.09375    0.09821429 0.09821429
 0.10267857 0.10267857 0.10714286 0.10714286 0.11160714 0.11160714
 0.12053571 0.12053571 0.13839286 0.13839286 0.14732143 0.14732143
 0.15625    0.15625    0.16071429 0.16071429 0.16517857 0.16517857
 0.17410714 0.17410714 0.18303571 0.18303571 0.18303571 0.1875
 0.1875     0.20535714 0.20535714 0.21875    0.21875    0.22767857
 0.22767857 0.24553571 0.24553571 0.27678571 0.27678571 0.27678571
 0.30803571 0.30803571 0.33482143 0.33482143 0.78571429 0.79464286
 1.        ]","[0.         0.01333333 0.04       0.04       0.08       0.08
 0.13333333 0.16       0.16       0.18666667 0.21333333 0.21333333
 0.22666667 0.22666667 0.25333333 0.25333333 0.26666667 0.26666667
 0.28       0.28       0.29333333 0.29333333 0.32       0.32
 0.38666667 0.38666667 0.41333333 0.44       0.44       0.48
 0.48       0.49333333 0.49333333 0.52       0.52       0.53333333
 0.53333333 0.54666667 0.54666667 0.57333333 0.57333333 0.6
 0.6        0.61333333 0.61333333 0.64       0.64       0.65333333
 0.65333333 0.69333333 0.69333333 0.70666667 0.70666667 0.74666667
 0.74666667 0.77333333 0.77333333 0.8        0.82666667 0.82666667
 0.84       0.84       0.86666667 0.86666667 0.88       0.88
 0.92       0.92       0.93333333 0.93333333 0.96       0.97333333
 0.97333333 0.98666667 0.98666667 1.         1.         1.
 1.        ]","[3.56098565 2.56098565 2.56062394 2.56044619 2.56028597 2.56010844
 2.55980916 2.55972587 2.55966795 2.55939324 2.55935249 2.55918483
 2.55915711 2.55897276 2.55897006 2.55892218 2.55890572 2.55887109
 2.55883701 2.55883605 2.55883323 2.55878302 2.55869245 2.55857421
 2.55836483 2.55833555 2.55828576 2.55824701 2.5582012  2.55807967
 2.55802748 2.55801431 2.5579905  2.55797629 2.55796786 2.55789255
 2.55787617 2.55786128 2.55779884 2.55775434 2.55772307 2.55765346
 2.55763235 2.55760888 2.55753384 2.5574701  2.55742746 2.55741319
 2.55738993 2.55734431 2.55732503 2.55732192 2.55731417 2.55729213
 2.55728777 2.55724054 2.55721304 2.5572055  2.5572016  2.5571579
 2.55715227 2.557104   2.55708146 2.55701212 2.55696675 2.55690478
 2.5568282  2.55672381 2.55670303 2.55648012 2.55638411 2.55638076
 2.55618527 2.55618248 2.55601251 2.55599344 2.55363728 2.55363216
 2.54935078]",0.8883928571428571
1677340321015507,2.564786445991964,0.7723214285714286,A12,0.0001,0.0,hier,3,300,0.1,"[0.         0.00446429 0.04464286 0.04464286 0.04910714 0.04910714
 0.0625     0.0625     0.07142857 0.07142857 0.07142857 0.07142857
 0.08035714 0.08035714 0.09375    0.09375    0.10714286 0.10714286
 0.11160714 0.11160714 0.14732143 0.14732143 0.15178571 0.15178571
 0.16071429 0.16071429 0.16964286 0.16964286 0.17410714 0.17410714
 0.17857143 0.17857143 0.1875     0.1875     0.19196429 0.19196429
 0.20089286 0.20089286 0.20535714 0.20535714 0.21428571 0.21428571
 0.23214286 0.23214286 0.23660714 0.23660714 0.24553571 0.24553571
 0.25       0.25       0.27678571 0.27678571 0.28125    0.28125
 0.28571429 0.28571429 0.29464286 0.29464286 0.30357143 0.30357143
 0.3125     0.3125     0.31696429 0.31696429 0.33035714 0.33035714
 0.34821429 0.34821429 0.40178571 0.40178571 0.41964286 0.41964286
 0.75       0.75       0.75446429 0.75446429 0.76785714 0.76785714
 0.77678571 0.77678571 0.79017857 0.79017857 0.79910714 0.79910714
 0.8125     0.8125     0.8125     0.8125     0.81696429 0.81696429
 0.82142857 0.82142857 0.82589286 0.82589286 0.83482143 0.83482143
 0.92410714 0.93303571 1.        ]","[0.         0.         0.         0.02666667 0.02666667 0.04
 0.04       0.05333333 0.05333333 0.06666667 0.09333333 0.10666667
 0.10666667 0.13333333 0.13333333 0.16       0.16       0.18666667
 0.18666667 0.2        0.2        0.24       0.24       0.25333333
 0.25333333 0.26666667 0.26666667 0.29333333 0.29333333 0.34666667
 0.34666667 0.36       0.36       0.38666667 0.38666667 0.4
 0.4        0.41333333 0.41333333 0.44       0.44       0.46666667
 0.46666667 0.50666667 0.50666667 0.52       0.52       0.53333333
 0.53333333 0.56       0.56       0.58666667 0.58666667 0.6
 0.6        0.62666667 0.62666667 0.65333333 0.65333333 0.66666667
 0.66666667 0.69333333 0.69333333 0.74666667 0.74666667 0.76
 0.76       0.78666667 0.78666667 0.8        0.8        0.81333333
 0.81333333 0.82666667 0.82666667 0.84       0.84       0.85333333
 0.85333333 0.86666667 0.86666667 0.88       0.88       0.89333333
 0.89333333 0.90666667 0.93333333 0.94666667 0.94666667 0.96
 0.96       0.97333333 0.97333333 0.98666667 0.98666667 1.
 1.         1.         1.        ]","[3.56723695 2.56723695 2.56723676 2.56723674 2.56723674 2.56723674
 2.56723672 2.56723672 2.5672367  2.5672367  2.56723669 2.56723668
 2.56723667 2.56723667 2.56723665 2.56723665 2.56723664 2.56723664
 2.56723664 2.56723664 2.56723663 2.56723662 2.56723661 2.56723661
 2.56723661 2.56723661 2.5672366  2.56723659 2.56723659 2.56723658
 2.56723658 2.56723658 2.56723657 2.56723657 2.56723657 2.56723657
 2.56723656 2.56723656 2.56723656 2.56723655 2.56723655 2.56723655
 2.56723654 2.56723653 2.56723653 2.56723653 2.56723652 2.56723652
 2.56723652 2.56723652 2.5672365  2.5672365  2.56723649 2.56723649
 2.56723649 2.56723649 2.56723649 2.56723647 2.56723647 2.56723647
 2.56723646 2.56723646 2.56723646 2.56723645 2.56723643 2.56723643
 2.5672364  2.5672364  2.56723637 2.56723637 2.56723634 2.56723634
 2.5672358  2.55732127 2.55732125 2.55732124 2.5573212  2.5573212
 2.55732119 2.55732115 2.55732112 2.55732111 2.55732108 2.55732107
 2.55732104 2.55732103 2.55732103 2.55732102 2.55732101 2.557321
 2.55732098 2.55732098 2.55732098 2.55732098 2.55732095 2.55732093
 2.55732068 2.55732068 2.55732039]",0.6847619047619048
1677340321105713,0.4382995364511029,0.90625,A12,0.0001,0.0,hier,2,300,10.0,"[0.         0.00446429 0.00446429 0.00892857 0.00892857 0.00892857
 0.00892857 0.01339286 0.01339286 0.01785714 0.01785714 0.02678571
 0.02678571 0.02678571 0.02678571 0.02678571 0.02678571 0.03125
 0.03125    0.03571429 0.03571429 0.03571429 0.04017857 0.04017857
 0.04464286 0.04464286 0.04910714 0.04910714 0.05357143 0.05357143
 0.05803571 0.05803571 0.06696429 0.06696429 0.07142857 0.07142857
 0.07589286 0.07589286 0.08928571 0.08928571 0.09821429 0.09821429
 0.10714286 0.10714286 0.14732143 0.14732143 0.16964286 0.16964286
 0.32589286 0.32589286 0.90625    0.91517857 1.        ]","[0.         0.         0.05333333 0.05333333 0.08       0.10666667
 0.14666667 0.14666667 0.24       0.24       0.29333333 0.29333333
 0.37333333 0.4        0.45333333 0.48       0.52       0.52
 0.56       0.56       0.57333333 0.6        0.6        0.61333333
 0.61333333 0.62666667 0.62666667 0.66666667 0.66666667 0.69333333
 0.69333333 0.78666667 0.78666667 0.8        0.8        0.82666667
 0.82666667 0.86666667 0.86666667 0.88       0.88       0.89333333
 0.89333333 0.96       0.96       0.97333333 0.97333333 0.98666667
 0.98666667 1.         1.         1.         1.        ]","[3.56082839 2.56082839 2.5604867  2.5604264  2.56013017 2.5601216
 2.56004779 2.56000175 2.55979535 2.55976366 2.55970003 2.55966391
 2.55952513 2.55951231 2.559339   2.55932572 2.55926802 2.55921952
 2.55911539 2.55908619 2.55906893 2.55906783 2.55904469 2.55900884
 2.55896785 2.55896265 2.55892565 2.55885814 2.55884163 2.5587854
 2.55870462 2.55852138 2.55849111 2.55841839 2.55838827 2.55824283
 2.55810835 2.55801693 2.55796703 2.55788894 2.55783934 2.55782756
 2.55781608 2.55753078 2.55715274 2.55713771 2.55696781 2.55695074
 2.55620222 2.55617372 2.5524117  2.55231448 2.55046687]",0.9539880952380952
1677340321106964,0.4369433419842769,0.8660714285714286,A12,0.0001,0.0,hier,2,300,100.0,"[0.         0.00446429 0.01339286 0.01339286 0.01785714 0.01785714
 0.02232143 0.02232143 0.02678571 0.02678571 0.04464286 0.04464286
 0.04910714 0.04910714 0.04910714 0.05357143 0.05357143 0.05357143
 0.08035714 0.08035714 0.09375    0.09375    0.10267857 0.10267857
 0.12053571 0.12053571 0.12053571 0.125      0.125      0.13392857
 0.13392857 0.13839286 0.13839286 0.14285714 0.14285714 0.15178571
 0.15178571 0.15625    0.15625    0.16071429 0.16517857 0.16517857
 0.16964286 0.16964286 0.17857143 0.17857143 0.18303571 0.18303571
 0.19196429 0.19196429 0.19642857 0.19642857 0.20089286 0.20089286
 0.20535714 0.20535714 0.22767857 0.22767857 0.24553571 0.24553571
 0.25       0.25       0.25446429 0.25446429 0.26785714 0.26785714
 0.27232143 0.27232143 0.28125    0.28125    0.28571429 0.28571429
 0.3125     0.3125     0.45982143 0.45982143 0.54464286 0.54464286
 0.62946429 0.62946429 0.64285714 0.65178571 1.        ]","[0.         0.         0.         0.01333333 0.01333333 0.02666667
 0.02666667 0.04       0.04       0.06666667 0.06666667 0.12
 0.12       0.14666667 0.17333333 0.17333333 0.2        0.21333333
 0.21333333 0.22666667 0.22666667 0.25333333 0.25333333 0.30666667
 0.30666667 0.33333333 0.34666667 0.34666667 0.36       0.36
 0.37333333 0.37333333 0.38666667 0.38666667 0.4        0.4
 0.49333333 0.49333333 0.58666667 0.58666667 0.6        0.61333333
 0.61333333 0.62666667 0.62666667 0.64       0.64       0.66666667
 0.66666667 0.68       0.68       0.69333333 0.69333333 0.72
 0.72       0.74666667 0.74666667 0.76       0.76       0.77333333
 0.77333333 0.81333333 0.81333333 0.86666667 0.86666667 0.88
 0.88       0.89333333 0.89333333 0.90666667 0.92       0.93333333
 0.93333333 0.94666667 0.94666667 0.96       0.96       0.98666667
 0.98666667 1.         1.         1.         1.        ]","[3.56110525 2.56110525 2.56015944 2.55971217 2.5597012  2.55967712
 2.55957007 2.55940008 2.559376   2.55921316 2.55901122 2.55896401
 2.55889559 2.55884171 2.55875325 2.55872202 2.55869055 2.55868864
 2.55857587 2.55856133 2.5584991  2.5584259  2.55839753 2.55831027
 2.55827165 2.55825067 2.55824876 2.55824614 2.55819654 2.55817175
 2.5581634  2.55814743 2.55813551 2.5581336  2.55812454 2.55810857
 2.55798459 2.55794764 2.5578618  2.55786109 2.55785394 2.55785227
 2.55781031 2.55777788 2.5577352  2.55772066 2.55771089 2.55767941
 2.55766034 2.55764055 2.55763626 2.55763555 2.55761909 2.55758524
 2.55755568 2.55754995 2.5574789  2.55743933 2.55741405 2.55737567
 2.557374   2.55735469 2.55734396 2.55724287 2.55714464 2.5571239
 2.5571084  2.55710435 2.55702543 2.55699563 2.55699015 2.55692601
 2.55668998 2.55667257 2.55603004 2.55602288 2.55541563 2.555408
 2.55488348 2.55483985 2.55479145 2.55478072 2.55023122]",0.8300595238095239
1677340321072457,2.564801905511664,0.7946428571428571,A12,0.0001,0.0,hier,4,300,0.1,"[0.         0.00446429 0.03125    0.03125    0.04910714 0.04910714
 0.07142857 0.07142857 0.08928571 0.08928571 0.13392857 0.13392857
 0.14732143 0.14732143 0.16071429 0.16071429 0.17410714 0.17410714
 0.1875     0.1875     0.22321429 0.22321429 0.22767857 0.22767857
 0.23660714 0.23660714 0.25       0.25       0.25892857 0.25892857
 0.26339286 0.26339286 0.26785714 0.26785714 0.27232143 0.27232143
 0.28125    0.28125    0.28571429 0.28571429 0.29464286 0.29464286
 0.29464286 0.32142857 0.32142857 0.33928571 0.33928571 0.35267857
 0.35267857 0.35714286 0.35714286 0.36160714 0.36160714 0.36607143
 0.36607143 0.375      0.375      0.38392857 0.38392857 0.38839286
 0.38839286 0.39732143 0.39732143 0.40178571 0.40178571 0.41071429
 0.41071429 0.42410714 0.42410714 0.4375     0.4375     0.45982143
 0.45982143 0.48214286 0.48214286 0.48660714 0.48660714 0.55803571
 0.55803571 0.77232143 0.77232143 0.77678571 0.77678571 0.78125
 0.78125    0.78571429 0.78571429 0.79017857 0.79017857 0.79464286
 0.79464286 0.79910714 0.79910714 0.79910714 0.79910714 0.91517857
 0.92410714 1.        ]","[0.         0.         0.         0.01333333 0.01333333 0.02666667
 0.02666667 0.04       0.04       0.06666667 0.06666667 0.08
 0.08       0.10666667 0.10666667 0.12       0.12       0.18666667
 0.18666667 0.2        0.2        0.21333333 0.21333333 0.22666667
 0.22666667 0.24       0.24       0.26666667 0.26666667 0.29333333
 0.29333333 0.30666667 0.30666667 0.34666667 0.34666667 0.36
 0.36       0.37333333 0.37333333 0.38666667 0.38666667 0.4
 0.42666667 0.42666667 0.45333333 0.45333333 0.48       0.48
 0.50666667 0.50666667 0.53333333 0.53333333 0.54666667 0.54666667
 0.56       0.56       0.57333333 0.57333333 0.61333333 0.61333333
 0.62666667 0.62666667 0.64       0.64       0.65333333 0.65333333
 0.66666667 0.66666667 0.68       0.68       0.69333333 0.69333333
 0.70666667 0.70666667 0.72       0.72       0.74666667 0.74666667
 0.76       0.76       0.77333333 0.77333333 0.8        0.8
 0.81333333 0.81333333 0.82666667 0.82666667 0.84       0.84
 0.88       0.88       0.90666667 0.93333333 1.         1.
 1.         1.        ]","[3.56723695 2.56723695 2.56723685 2.56723685 2.56723683 2.56723682
 2.5672368  2.56723679 2.56723678 2.56723677 2.5672367  2.5672367
 2.56723669 2.56723668 2.56723667 2.56723667 2.56723665 2.56723664
 2.56723663 2.56723663 2.56723661 2.56723661 2.5672366  2.5672366
 2.5672366  2.56723659 2.56723659 2.56723658 2.56723657 2.56723656
 2.56723656 2.56723656 2.56723656 2.56723654 2.56723654 2.56723654
 2.56723654 2.56723653 2.56723653 2.56723653 2.56723653 2.56723653
 2.56723653 2.56723651 2.56723651 2.5672365  2.56723649 2.56723649
 2.56723648 2.56723648 2.56723648 2.56723647 2.56723647 2.56723647
 2.56723647 2.56723646 2.56723646 2.56723646 2.56723645 2.56723644
 2.56723644 2.56723643 2.56723642 2.56723642 2.56723642 2.56723642
 2.56723641 2.56723639 2.56723639 2.56723638 2.56723638 2.56723637
 2.56723636 2.56723634 2.56723634 2.56723634 2.56723633 2.56723627
 2.56723626 2.55732152 2.55732139 2.55732138 2.55732137 2.55732136
 2.55732136 2.55732136 2.55732133 2.55732132 2.55732131 2.5573213
 2.55732129 2.55732126 2.55732124 2.55732124 2.5573212  2.55732073
 2.55732072 2.55732047]",0.5911904761904762
1677340321124335,2.515216385887068,0.8883928571428571,A12,0.0001,0.0,hier,2,300,1.0,"[0.         0.00446429 0.02678571 0.02678571 0.03125    0.03125
 0.03571429 0.03571429 0.04464286 0.04464286 0.04910714 0.04910714
 0.05357143 0.05357143 0.05803571 0.05803571 0.06696429 0.06696429
 0.07142857 0.07142857 0.07142857 0.07142857 0.07142857 0.07589286
 0.07589286 0.08035714 0.08035714 0.08482143 0.08482143 0.08928571
 0.08928571 0.08928571 0.09375    0.09375    0.10267857 0.10267857
 0.10714286 0.10714286 0.11160714 0.11160714 0.12053571 0.12053571
 0.15178571 0.15178571 0.16071429 0.16071429 0.16964286 0.16964286
 0.17857143 0.17857143 0.18303571 0.18303571 0.1875     0.1875
 0.19642857 0.19642857 0.21428571 0.21428571 0.91517857 0.92410714
 1.        ]","[0.         0.         0.         0.02666667 0.02666667 0.05333333
 0.05333333 0.08       0.08       0.14666667 0.14666667 0.2
 0.2        0.24       0.24       0.29333333 0.29333333 0.34666667
 0.34666667 0.37333333 0.4        0.42666667 0.46666667 0.46666667
 0.53333333 0.53333333 0.58666667 0.58666667 0.6        0.6
 0.61333333 0.64       0.64       0.66666667 0.66666667 0.68
 0.68       0.69333333 0.69333333 0.74666667 0.74666667 0.78666667
 0.78666667 0.81333333 0.81333333 0.84       0.84       0.85333333
 0.85333333 0.94666667 0.94666667 0.96       0.96       0.97333333
 0.97333333 0.98666667 0.98666667 1.         1.         1.
 1.        ]","[3.58698261 2.58698261 2.58697344 2.58697255 2.58697144 2.58696752
 2.58696686 2.58696544 2.58696412 2.58696211 2.58696051 2.5869592
 2.58695894 2.5869584  2.58695821 2.58695755 2.58695687 2.58695572
 2.58695539 2.58695533 2.58695455 2.58695393 2.58695318 2.58695304
 2.58695115 2.58695083 2.58694986 2.5869497  2.58694962 2.58694959
 2.58694949 2.58694914 2.58694906 2.58694793 2.5869475  2.58694746
 2.58694739 2.58694702 2.58694693 2.58694554 2.58694541 2.58694503
 2.58694306 2.58694305 2.58694186 2.58694075 2.58694039 2.58694001
 2.58693957 2.58693624 2.58693617 2.58693617 2.58693615 2.58693605
 2.58693505 2.58693504 2.58693249 2.58693212 2.49125137 2.49125107
 2.49123619]",0.9067261904761904
1677340321058194,2.515242588077748,0.8794642857142857,A12,0.0001,0.0,hier,3,300,1.0,"[0.         0.00446429 0.01339286 0.01339286 0.01785714 0.01785714
 0.01785714 0.01785714 0.01785714 0.01785714 0.02232143 0.02232143
 0.03125    0.03125    0.03571429 0.03571429 0.04017857 0.04017857
 0.04464286 0.04464286 0.04464286 0.04910714 0.04910714 0.0625
 0.0625     0.06696429 0.06696429 0.07142857 0.07142857 0.08482143
 0.08482143 0.09375    0.09375    0.09821429 0.09821429 0.09821429
 0.09821429 0.13839286 0.13839286 0.78125    0.78125    0.90625
 0.91517857 1.        ]","[0.         0.         0.         0.01333333 0.01333333 0.09333333
 0.12       0.17333333 0.2        0.38666667 0.38666667 0.4
 0.4        0.41333333 0.41333333 0.48       0.48       0.54666667
 0.54666667 0.56       0.61333333 0.61333333 0.65333333 0.65333333
 0.68       0.68       0.81333333 0.81333333 0.84       0.84
 0.85333333 0.85333333 0.86666667 0.86666667 0.88       0.90666667
 0.93333333 0.93333333 0.94666667 0.94666667 1.         1.
 1.         1.        ]","[3.58697874 2.58697874 2.58697259 2.58697223 2.58697222 2.5869681
 2.58696794 2.58696723 2.5869672  2.58696246 2.58696238 2.58696233
 2.58696133 2.58696106 2.58696074 2.58695961 2.58695948 2.58695899
 2.58695867 2.58695861 2.58695702 2.58695689 2.58695649 2.58695629
 2.58695445 2.5869535  2.58695098 2.58695095 2.58695065 2.58694953
 2.58694944 2.58694832 2.58694811 2.58694774 2.58694739 2.58694704
 2.58694645 2.58694327 2.58694298 2.49133383 2.4913303  2.49124617
 2.49124581 2.49122863]",0.9175
